Timestamp,Run,Model,Dataset,Variant,Init Layers X,Structure Info,Hidden,lr,weight_decay,dropout,hops,resnet,layer_norm,att_hopwise_distinct,fuse_hop,layers,Test Mean,Test Std,runtime_average,epoch_average,normalization,online_cs,lambda_pen,lambda_2hop,threshold,comm_size,CommunitySearchTime,NMI,NMI_std,Jaccard,Jaccard_std,F1,F1_std
2025-03-28 13:16:00,8,acmsmn,cornell,1,2,2,1024,0.0100,0.001000,0.2000,9,0,0,0,mlp,1,0.8328,0.2787,4.93,55.34,local_w,sub_cs,1.0,0.5,0.7,20,0.005153,0.0000,0.0000,0.9324,0.0299,0.9648,0.0150
2025-03-28 13:16:06,9,acmsmn,cornell,1,2,2,1024,0.0100,0.001000,0.2000,9,0,0,0,mlp,1,0.9213,0.0272,5.48,55.33,local_w,sub_cs,1.0,0.5,0.7,20,0.005093,0.0000,0.0000,0.9299,0.0292,0.9635,0.0148
2025-03-28 13:00:08,1,acmsmn,cornell,1,2,2,1024,0.0100,0.001000,0.2000,9,0,0,0,mlp,1,0.1852,0.3705,1.10,55.71,local_w,sub_cs,1.0,0.5,0.9,20,0.005308,0.0000,0.0000,0.9337,0.0521,0.9653,0.0197
2025-03-28 13:00:13,2,acmsmn,cornell,1,2,2,1024,0.0100,0.001000,0.2000,9,0,0,0,mlp,1,0.2820,0.4309,1.65,55.59,local_w,sub_cs,1.0,0.5,0.9,20,0.005108,0.0000,0.0000,0.9491,0.0455,0.9735,0.0198
2025-03-28 13:00:19,3,acmsmn,cornell,1,2,2,1024,0.0100,0.001000,0.2000,9,0,0,0,mlp,1,0.3705,0.4541,2.20,55.51,local_w,sub_cs,1.0,0.5,0.9,20,0.005134,0.0000,0.0000,0.9484,0.0372,0.9732,0.0172
2025-03-28 13:00:24,4,acmsmn,cornell,1,2,2,1024,0.0100,0.001000,0.2000,9,0,0,0,mlp,1,0.4623,0.4627,2.75,55.50,local_w,sub_cs,1.0,0.5,0.9,20,0.005126,0.0000,0.0000,0.9446,0.0333,0.9713,0.0159
2025-03-28 13:00:30,5,acmsmn,cornell,1,2,2,1024,0.0100,0.001000,0.2000,9,0,0,0,mlp,1,0.5541,0.4528,3.30,55.52,local_w,sub_cs,1.0,0.5,0.9,20,0.005092,0.0000,0.0000,0.9403,0.0316,0.9690,0.0153
2025-03-28 13:00:35,6,acmsmn,cornell,1,2,2,1024,0.0100,0.001000,0.2000,9,0,0,0,mlp,1,0.6443,0.4222,3.85,55.51,local_w,sub_cs,1.0,0.5,0.9,20,0.005057,0.0000,0.0000,0.9395,0.0289,0.9686,0.0142
2025-03-28 13:00:40,7,acmsmn,cornell,1,2,2,1024,0.0100,0.001000,0.2000,9,0,0,0,mlp,1,0.7410,0.3713,4.39,55.47,local_w,sub_cs,1.0,0.5,0.9,20,0.005000,0.0000,0.0000,0.9363,0.0283,0.9669,0.0141
2025-03-28 13:00:46,8,acmsmn,cornell,1,2,2,1024,0.0100,0.001000,0.2000,9,0,0,0,mlp,1,0.8328,0.2787,4.94,55.45,local_w,sub_cs,1.0,0.5,0.9,20,0.004926,0.0000,0.0000,0.9313,0.0304,0.9642,0.0153
2025-03-28 13:00:51,9,acmsmn,cornell,1,2,2,1024,0.0100,0.001000,0.2000,9,0,0,0,mlp,1,0.9213,0.0272,5.49,55.42,local_w,sub_cs,1.0,0.5,0.9,20,0.004860,0.0000,0.0000,0.9288,0.0297,0.9629,0.0150
2025-03-28 14:30:09,1,acmsmn,texas,1,2,2,1024,0.0100,0.001000,0.2000,17,0,0,0,mlp,1,0.1869,0.3738,1.72,86.80,local_w,sub_cs,1.0,0.5,0.9,20,0.004867,0.0000,0.0000,0.9573,0.0350,0.9780,0.0130
2025-03-28 14:30:17,2,acmsmn,texas,1,2,2,1024,0.0100,0.001000,0.2000,17,0,0,0,mlp,1,0.2754,0.4209,2.57,86.66,local_w,sub_cs,1.0,0.5,0.9,20,0.004949,0.3333,0.5774,0.9716,0.0349,0.9854,0.0148
2025-03-28 14:30:26,3,acmsmn,texas,1,2,2,1024,0.0100,0.001000,0.2000,17,0,0,0,mlp,1,0.3672,0.4499,3.43,86.64,local_w,sub_cs,1.0,0.5,0.9,20,0.004966,0.2500,0.5000,0.9529,0.0470,0.9754,0.0215
2025-03-28 14:30:34,4,acmsmn,texas,1,2,2,1024,0.0100,0.001000,0.2000,17,0,0,0,mlp,1,0.4607,0.4609,4.29,86.64,local_w,sub_cs,1.0,0.5,0.9,20,0.005055,0.2000,0.4472,0.9478,0.0423,0.9728,0.0199
2025-03-28 14:30:43,5,acmsmn,texas,1,2,2,1024,0.0100,0.001000,0.2000,17,0,0,0,mlp,1,0.5557,0.4540,5.15,86.67,local_w,sub_cs,1.0,0.5,0.9,20,0.004976,0.1667,0.4082,0.9472,0.0378,0.9726,0.0182
2025-03-28 14:30:51,6,acmsmn,texas,1,2,2,1024,0.0100,0.001000,0.2000,17,0,0,0,mlp,1,0.6475,0.4242,6.00,86.64,local_w,sub_cs,1.0,0.5,0.9,20,0.004952,0.1429,0.3780,0.9410,0.0382,0.9693,0.0186
2025-03-28 14:31:00,7,acmsmn,texas,1,2,2,1024,0.0100,0.001000,0.2000,17,0,0,0,mlp,1,0.7426,0.3717,6.86,86.62,local_w,sub_cs,1.0,0.5,0.9,20,0.004924,0.1250,0.3536,0.9384,0.0361,0.9679,0.0178
2025-03-28 14:31:09,8,acmsmn,texas,1,2,2,1024,0.0100,0.001000,0.2000,17,0,0,0,mlp,1,0.8328,0.2783,7.72,86.62,local_w,sub_cs,1.0,0.5,0.9,20,0.004944,0.1111,0.3333,0.9355,0.0349,0.9664,0.0173
2025-03-28 14:31:17,9,acmsmn,texas,1,2,2,1024,0.0100,0.001000,0.2000,17,0,0,0,mlp,1,0.9246,0.0197,8.57,86.62,local_w,sub_cs,1.0,0.5,0.9,20,0.004920,0.1000,0.3162,0.9342,0.0331,0.9657,0.0166
2025-03-28 13:38:14,1,acmsmn,wisconsin,1,2,2,1024,0.0100,0.001000,0.2000,17,0,0,0,mlp,1,0.1838,0.3675,1.94,98.16,local_w,sub_cs,1.0,0.5,0.9,20,0.003996,0.0000,0.0000,0.9284,0.0164,0.9628,0.0062
2025-03-28 13:38:24,2,acmsmn,wisconsin,1,2,2,1024,0.0100,0.001000,0.2000,17,0,0,0,mlp,1,0.2762,0.4220,2.90,97.74,local_w,sub_cs,1.0,0.5,0.9,20,0.004020,0.0000,0.0000,0.8867,0.0732,0.9388,0.0343
2025-03-28 13:38:33,3,acmsmn,wisconsin,1,2,2,1024,0.0100,0.001000,0.2000,17,0,0,0,mlp,1,0.3700,0.4532,3.86,97.60,local_w,sub_cs,1.0,0.5,0.9,20,0.004178,0.0000,0.0000,0.9066,0.0718,0.9498,0.0353
2025-03-28 13:38:43,4,acmsmn,wisconsin,1,2,2,1024,0.0100,0.001000,0.2000,17,0,0,0,mlp,1,0.4663,0.4664,4.83,97.55,local_w,sub_cs,1.0,0.5,0.9,20,0.004271,0.0000,0.0000,0.9088,0.0624,0.9513,0.0317
2025-03-28 13:38:53,5,acmsmn,wisconsin,1,2,2,1024,0.0100,0.001000,0.2000,17,0,0,0,mlp,1,0.5637,0.4606,5.79,97.50,local_w,sub_cs,1.0,0.5,0.9,20,0.004353,0.0000,0.0000,0.9109,0.0560,0.9526,0.0291
2025-03-28 13:39:02,6,acmsmn,wisconsin,1,2,2,1024,0.0100,0.001000,0.2000,17,0,0,0,mlp,1,0.6588,0.4316,6.76,97.56,local_w,sub_cs,1.0,0.5,0.9,20,0.004428,0.0000,0.0000,0.9226,0.0598,0.9588,0.0310
2025-03-28 13:39:12,7,acmsmn,wisconsin,1,2,2,1024,0.0100,0.001000,0.2000,17,0,0,0,mlp,1,0.7525,0.3767,7.73,97.62,local_w,sub_cs,1.0,0.5,0.9,20,0.004408,0.0000,0.0000,0.9246,0.0556,0.9600,0.0292
2025-03-28 13:39:22,8,acmsmn,wisconsin,1,2,2,1024,0.0100,0.001000,0.2000,17,0,0,0,mlp,1,0.8475,0.2831,8.70,97.66,local_w,sub_cs,1.0,0.5,0.9,20,0.004474,0.0000,0.0000,0.9253,0.0521,0.9605,0.0275
2025-03-28 13:39:31,9,acmsmn,wisconsin,1,2,2,1024,0.0100,0.001000,0.2000,17,0,0,0,mlp,1,0.9463,0.0224,9.67,97.70,local_w,sub_cs,1.0,0.5,0.9,20,0.004495,0.0000,0.0000,0.9280,0.0498,0.9620,0.0265
2025-03-28 14:48:33,1,acmsmn,texas,1,2,2,1024,0.0100,0.001000,0.2000,9,0,0,0,mlp,1,0.1836,0.3673,1.11,56.17,local_w,sub_cs,1.0,0.5,0.9,20,0.005572,0.0000,0.0000,0.9294,0.0134,0.9634,0.0051
2025-03-28 14:48:39,2,acmsmn,texas,1,2,2,1024,0.0100,0.001000,0.2000,9,0,0,0,mlp,1,0.2820,0.4311,1.66,55.97,local_w,sub_cs,1.0,0.5,0.9,20,0.005454,0.0000,0.0000,0.9526,0.0412,0.9754,0.0175
2025-03-28 14:48:44,3,acmsmn,texas,1,2,2,1024,0.0100,0.001000,0.2000,9,0,0,0,mlp,1,0.3738,0.4582,2.21,55.87,local_w,sub_cs,1.0,0.5,0.9,20,0.005467,0.0000,0.0000,0.9445,0.0374,0.9712,0.0169
2025-03-28 14:48:50,4,acmsmn,texas,1,2,2,1024,0.0100,0.001000,0.2000,9,0,0,0,mlp,1,0.4656,0.4660,2.76,55.81,local_w,sub_cs,1.0,0.5,0.9,20,0.005489,0.0000,0.0000,0.9412,0.0332,0.9695,0.0155
2025-03-28 14:48:55,5,acmsmn,texas,1,2,2,1024,0.0100,0.001000,0.2000,9,0,0,0,mlp,1,0.5557,0.4543,3.32,55.81,local_w,sub_cs,1.0,0.5,0.9,20,0.005417,0.0000,0.0000,0.9414,0.0297,0.9696,0.0141
2025-03-28 14:49:01,6,acmsmn,texas,1,2,2,1024,0.0100,0.001000,0.2000,9,0,0,0,mlp,1,0.6459,0.4235,3.86,55.76,local_w,sub_cs,1.0,0.5,0.9,20,0.005341,0.0000,0.0000,0.9419,0.0271,0.9699,0.0131
2025-03-28 14:49:06,7,acmsmn,texas,1,2,2,1024,0.0100,0.001000,0.2000,9,0,0,0,mlp,1,0.7361,0.3688,4.41,55.70,local_w,sub_cs,1.0,0.5,0.9,20,0.005255,0.0000,0.0000,0.9385,0.0269,0.9681,0.0131
2025-03-28 14:49:12,8,acmsmn,texas,1,2,2,1024,0.0100,0.001000,0.2000,9,0,0,0,mlp,1,0.8295,0.2775,4.96,55.65,local_w,sub_cs,1.0,0.5,0.9,20,0.005205,0.0000,0.0000,0.9345,0.0279,0.9660,0.0138
2025-03-28 14:49:17,9,acmsmn,texas,1,2,2,1024,0.0100,0.001000,0.2000,9,0,0,0,mlp,1,0.9213,0.0241,5.51,55.61,local_w,sub_cs,1.0,0.5,0.9,20,0.005163,0.0000,0.0000,0.9322,0.0273,0.9647,0.0136
2025-03-28 14:43:42,1,acmsmn,texas,1,2,2,1024,0.0100,0.001000,0.2000,9,0,0,0,mlp,1,0.1836,0.3673,1.11,55.89,local_w,sub_cs,1.0,0.5,0.9,20,0.005613,0.0000,0.0000,0.9326,0.0089,0.9651,0.0034
2025-03-28 14:43:48,2,acmsmn,texas,1,2,2,1024,0.0100,0.001000,0.2000,9,0,0,0,mlp,1,0.2820,0.4311,1.66,55.74,local_w,sub_cs,1.0,0.5,0.9,20,0.005464,0.0000,0.0000,0.9547,0.0388,0.9766,0.0165
2025-03-28 14:43:53,3,acmsmn,texas,1,2,2,1024,0.0100,0.001000,0.2000,9,0,0,0,mlp,1,0.3738,0.4582,2.20,55.67,local_w,sub_cs,1.0,0.5,0.9,20,0.005389,0.0000,0.0000,0.9468,0.0354,0.9724,0.0160
2025-03-28 14:43:59,4,acmsmn,texas,1,2,2,1024,0.0100,0.001000,0.2000,9,0,0,0,mlp,1,0.4656,0.4660,2.75,55.63,local_w,sub_cs,1.0,0.5,0.9,20,0.005417,0.0000,0.0000,0.9431,0.0317,0.9705,0.0148
2025-03-28 14:44:04,5,acmsmn,texas,1,2,2,1024,0.0100,0.001000,0.2000,9,0,0,0,mlp,1,0.5557,0.4543,3.30,55.63,local_w,sub_cs,1.0,0.5,0.9,20,0.005351,0.0000,0.0000,0.9430,0.0284,0.9705,0.0135
2025-03-28 14:44:10,6,acmsmn,texas,1,2,2,1024,0.0100,0.001000,0.2000,9,0,0,0,mlp,1,0.6459,0.4235,3.85,55.60,local_w,sub_cs,1.0,0.5,0.9,20,0.005294,0.0000,0.0000,0.9451,0.0265,0.9716,0.0128
2025-03-28 14:44:15,7,acmsmn,texas,1,2,2,1024,0.0100,0.001000,0.2000,9,0,0,0,mlp,1,0.7361,0.3688,4.40,55.58,local_w,sub_cs,1.0,0.5,0.9,20,0.005210,0.0000,0.0000,0.9413,0.0268,0.9696,0.0131
2025-03-28 14:44:21,8,acmsmn,texas,1,2,2,1024,0.0100,0.001000,0.2000,9,0,0,0,mlp,1,0.8295,0.2775,4.95,55.54,local_w,sub_cs,1.0,0.5,0.9,20,0.005161,0.0000,0.0000,0.9368,0.0284,0.9672,0.0141
2025-03-28 14:44:26,9,acmsmn,texas,1,2,2,1024,0.0100,0.001000,0.2000,9,0,0,0,mlp,1,0.9213,0.0241,5.49,55.50,local_w,sub_cs,1.0,0.5,0.9,20,0.005139,0.0000,0.0000,0.9343,0.0280,0.9658,0.0140
2025-03-28 18:19:28,1,acmsmn,chameleon,1,2,2,1024,0.0100,0.001000,0.2000,9,0,0,0,mlp,1,0.1044,0.2088,39.84,2012.03,local_w,sub_cs,1.0,0.5,0.9,30,0.008815,0.0000,0.0000,0.4934,0.0122,0.6607,0.0077
2025-03-28 18:22:48,2,acmsmn,chameleon,1,2,2,1024,0.0100,0.001000,0.2000,9,0,0,0,mlp,1,0.1534,0.2345,59.78,2012.71,local_w,sub_cs,1.0,0.5,0.9,30,0.008204,0.0000,0.0000,0.4860,0.0156,0.6540,0.0115
2025-03-28 18:26:07,3,acmsmn,chameleon,1,2,2,1024,0.0100,0.001000,0.2000,9,0,0,0,mlp,1,0.2068,0.2535,79.71,2012.82,local_w,sub_cs,1.0,0.5,0.9,30,0.007816,0.0000,0.0000,0.4972,0.0259,0.6639,0.0199
2025-03-28 18:29:26,4,acmsmn,chameleon,1,2,2,1024,0.0100,0.001000,0.2000,9,0,0,0,mlp,1,0.2580,0.2582,99.64,2012.84,local_w,sub_cs,1.0,0.5,0.9,30,0.008038,0.0000,0.0000,0.4789,0.0467,0.6465,0.0390
2025-03-28 18:32:46,5,acmsmn,chameleon,1,2,2,1024,0.0100,0.001000,0.2000,9,0,0,0,mlp,1,0.3112,0.2543,119.57,2013.03,local_w,sub_cs,1.0,0.5,0.9,30,0.008130,0.0000,0.0000,0.4895,0.0493,0.6560,0.0415
2025-03-28 18:36:05,6,acmsmn,chameleon,1,2,2,1024,0.0100,0.001000,0.2000,9,0,0,0,mlp,1,0.3661,0.2401,139.51,2013.19,local_w,sub_cs,1.0,0.5,0.9,30,0.007976,0.0000,0.0000,0.4980,0.0503,0.6636,0.0426
2025-03-28 18:39:24,7,acmsmn,chameleon,1,2,2,1024,0.0100,0.001000,0.2000,9,0,0,0,mlp,1,0.4186,0.2098,159.44,2013.11,local_w,sub_cs,1.0,0.5,0.9,30,0.007835,0.0000,0.0000,0.4982,0.0466,0.6639,0.0399
2025-03-28 18:42:44,8,acmsmn,chameleon,1,2,2,1024,0.0100,0.001000,0.2000,9,0,0,0,mlp,1,0.4702,0.1574,179.35,2012.96,local_w,sub_cs,1.0,0.5,0.9,30,0.007706,0.0000,0.0000,0.5023,0.0453,0.6676,0.0390
2025-03-28 18:46:03,9,acmsmn,chameleon,1,2,2,1024,0.0100,0.001000,0.2000,9,0,0,0,mlp,1,0.5212,0.0152,199.27,2012.87,local_w,sub_cs,1.0,0.5,0.9,30,0.007830,0.0000,0.0000,0.5048,0.0434,0.6699,0.0377
2025-03-28 13:39:49,1,acmsmn,wisconsin,1,2,2,1024,0.0100,0.001000,0.2000,9,0,0,0,mlp,1,0.1788,0.3576,1.20,60.46,local_w,sub_cs,1.0,0.5,0.9,20,0.005074,0.0000,0.0000,0.9163,0.0231,0.9563,0.0088
2025-03-28 13:39:55,2,acmsmn,wisconsin,1,2,2,1024,0.0100,0.001000,0.2000,9,0,0,0,mlp,1,0.2687,0.4106,1.79,60.35,local_w,sub_cs,1.0,0.5,0.9,20,0.005118,0.0000,0.0000,0.9358,0.0375,0.9666,0.0163
2025-03-28 13:40:01,3,acmsmn,wisconsin,1,2,2,1024,0.0100,0.001000,0.2000,9,0,0,0,mlp,1,0.3650,0.4475,2.39,60.31,local_w,sub_cs,1.0,0.5,0.9,20,0.005018,0.0000,0.0000,0.9450,0.0357,0.9715,0.0164
2025-03-28 13:40:07,4,acmsmn,wisconsin,1,2,2,1024,0.0100,0.001000,0.2000,9,0,0,0,mlp,1,0.4588,0.4592,2.98,60.22,local_w,sub_cs,1.0,0.5,0.9,20,0.004928,0.0000,0.0000,0.9452,0.0309,0.9716,0.0147
2025-03-28 13:40:12,5,acmsmn,wisconsin,1,2,2,1024,0.0100,0.001000,0.2000,9,0,0,0,mlp,1,0.5550,0.4538,3.57,60.17,local_w,sub_cs,1.0,0.5,0.9,20,0.004988,0.0000,0.0000,0.9509,0.0309,0.9746,0.0150
2025-03-28 13:40:18,6,acmsmn,wisconsin,1,2,2,1024,0.0100,0.001000,0.2000,9,0,0,0,mlp,1,0.6512,0.4272,4.17,60.17,local_w,sub_cs,1.0,0.5,0.9,20,0.004947,0.0000,0.0000,0.9525,0.0285,0.9755,0.0140
2025-03-28 13:40:24,7,acmsmn,wisconsin,1,2,2,1024,0.0100,0.001000,0.2000,9,0,0,0,mlp,1,0.7425,0.3723,4.76,60.13,local_w,sub_cs,1.0,0.5,0.9,20,0.004814,0.0000,0.0000,0.9510,0.0267,0.9747,0.0133
2025-03-28 13:40:30,8,acmsmn,wisconsin,1,2,2,1024,0.0100,0.001000,0.2000,9,0,0,0,mlp,1,0.8363,0.2801,5.35,60.06,local_w,sub_cs,1.0,0.5,0.9,20,0.004831,0.0000,0.0000,0.9434,0.0339,0.9706,0.0171
2025-03-28 13:40:36,9,acmsmn,wisconsin,1,2,2,1024,0.0100,0.001000,0.2000,9,0,0,0,mlp,1,0.9338,0.0311,5.95,60.06,local_w,sub_cs,1.0,0.5,0.9,20,0.004847,0.0000,0.0000,0.9412,0.0327,0.9695,0.0166
2025-03-28 14:06:47,1,acmsmn,wisconsin,1,2,2,1024,0.0100,0.001000,0.2000,9,0,0,0,mlp,1,0.1788,0.3576,1.21,61.07,local_w,sub_cs,1.0,0.5,0.8,20,0.004994,0.0000,0.0000,0.9137,0.0194,0.9548,0.0075
2025-03-28 14:06:53,2,acmsmn,wisconsin,1,2,2,1024,0.0100,0.001000,0.2000,9,0,0,0,mlp,1,0.2687,0.4106,1.81,61.00,local_w,sub_cs,1.0,0.5,0.8,20,0.005045,0.0000,0.0000,0.9340,0.0378,0.9656,0.0164
2025-03-28 14:06:59,3,acmsmn,wisconsin,1,2,2,1024,0.0100,0.001000,0.2000,9,0,0,0,mlp,1,0.3650,0.4475,2.41,60.96,local_w,sub_cs,1.0,0.5,0.8,20,0.004943,0.0000,0.0000,0.9437,0.0364,0.9708,0.0168
2025-03-28 14:07:05,4,acmsmn,wisconsin,1,2,2,1024,0.0100,0.001000,0.2000,9,0,0,0,mlp,1,0.4588,0.4592,3.01,60.89,local_w,sub_cs,1.0,0.5,0.8,20,0.004851,0.0000,0.0000,0.9442,0.0315,0.9711,0.0150
2025-03-28 14:07:11,5,acmsmn,wisconsin,1,2,2,1024,0.0100,0.001000,0.2000,9,0,0,0,mlp,1,0.5550,0.4538,3.61,60.78,local_w,sub_cs,1.0,0.5,0.8,20,0.004934,0.0000,0.0000,0.9498,0.0314,0.9740,0.0152
2025-03-28 14:07:17,6,acmsmn,wisconsin,1,2,2,1024,0.0100,0.001000,0.2000,9,0,0,0,mlp,1,0.6512,0.4272,4.22,60.84,local_w,sub_cs,1.0,0.5,0.8,20,0.004882,0.0000,0.0000,0.9516,0.0290,0.9750,0.0143
2025-03-28 14:07:23,7,acmsmn,wisconsin,1,2,2,1024,0.0100,0.001000,0.2000,9,0,0,0,mlp,1,0.7425,0.3723,4.82,60.80,local_w,sub_cs,1.0,0.5,0.8,20,0.004748,0.0000,0.0000,0.9503,0.0271,0.9743,0.0135
2025-03-28 14:07:29,8,acmsmn,wisconsin,1,2,2,1024,0.0100,0.001000,0.2000,9,0,0,0,mlp,1,0.8363,0.2801,5.41,60.74,local_w,sub_cs,1.0,0.5,0.8,20,0.004751,0.0000,0.0000,0.9441,0.0314,0.9710,0.0158
2025-03-28 14:07:35,9,acmsmn,wisconsin,1,2,2,1024,0.0100,0.001000,0.2000,9,0,0,0,mlp,1,0.9338,0.0311,6.01,60.73,local_w,sub_cs,1.0,0.5,0.8,20,0.004769,0.0000,0.0000,0.9419,0.0304,0.9698,0.0154
2025-03-28 13:51:37,1,acmsmn,wisconsin,1,2,2,1024,0.0100,0.001000,0.2000,9,0,0,0,mlp,1,0.1788,0.3576,1.19,60.24,local_w,sub_cs,1.0,0.5,0.9,20,0.005024,0.0000,0.0000,0.9168,0.0238,0.9566,0.0091
2025-03-28 13:51:43,2,acmsmn,wisconsin,1,2,2,1024,0.0100,0.001000,0.2000,9,0,0,0,mlp,1,0.2687,0.4106,1.79,60.10,local_w,sub_cs,1.0,0.5,0.9,20,0.005067,0.0000,0.0000,0.9361,0.0374,0.9668,0.0163
2025-03-28 13:51:49,3,acmsmn,wisconsin,1,2,2,1024,0.0100,0.001000,0.2000,9,0,0,0,mlp,1,0.3650,0.4475,2.38,60.08,local_w,sub_cs,1.0,0.5,0.9,20,0.004937,0.0000,0.0000,0.9452,0.0356,0.9716,0.0164
2025-03-28 13:51:55,4,acmsmn,wisconsin,1,2,2,1024,0.0100,0.001000,0.2000,9,0,0,0,mlp,1,0.4575,0.4580,2.97,60.00,local_w,sub_cs,1.0,0.5,0.9,20,0.004871,0.0000,0.0000,0.9455,0.0308,0.9718,0.0147
2025-03-28 13:52:01,5,acmsmn,wisconsin,1,2,2,1024,0.0100,0.001000,0.2000,9,0,0,0,mlp,1,0.5538,0.4528,3.56,59.92,local_w,sub_cs,1.0,0.5,0.9,20,0.004942,0.0000,0.0000,0.9509,0.0306,0.9746,0.0148
2025-03-28 13:52:06,6,acmsmn,wisconsin,1,2,2,1024,0.0100,0.001000,0.2000,9,0,0,0,mlp,1,0.6500,0.4264,4.15,59.91,local_w,sub_cs,1.0,0.5,0.9,20,0.004889,0.0000,0.0000,0.9525,0.0282,0.9755,0.0139
2025-03-28 13:52:12,7,acmsmn,wisconsin,1,2,2,1024,0.0100,0.001000,0.2000,9,0,0,0,mlp,1,0.7413,0.3717,4.74,59.88,local_w,sub_cs,1.0,0.5,0.9,20,0.004862,0.0000,0.0000,0.9512,0.0264,0.9748,0.0131
2025-03-28 13:52:18,8,acmsmn,wisconsin,1,2,2,1024,0.0100,0.001000,0.2000,9,0,0,0,mlp,1,0.8350,0.2797,5.33,59.84,local_w,sub_cs,1.0,0.5,0.9,20,0.004861,0.0000,0.0000,0.9439,0.0330,0.9708,0.0167
2025-03-28 13:52:24,9,acmsmn,wisconsin,1,2,2,1024,0.0100,0.001000,0.2000,9,0,0,0,mlp,1,0.9325,0.0312,5.92,59.83,local_w,sub_cs,1.0,0.5,0.9,20,0.004866,0.0000,0.0000,0.9417,0.0319,0.9697,0.0162
2025-03-28 14:33:41,1,acmsmn,texas,0.0,2,2,1024,0.0100,0.001000,0.2000,9,0,0,0,mlp,1,0.1836,0.3673,0.90,45.23,local_w,sub_cs,1.0,0.5,0.9,20,0.004871,0.0000,0.0000,0.9274,0.0223,0.9622,0.0085
2025-03-28 14:33:46,2,acmsmn,texas,0.0,2,2,1024,0.0100,0.001000,0.2000,9,0,0,0,mlp,1,0.2803,0.4285,1.34,45.15,local_w,sub_cs,1.0,0.5,0.9,20,0.004935,0.0000,0.0000,0.9484,0.0397,0.9732,0.0170
2025-03-28 14:33:50,3,acmsmn,texas,0.0,2,2,1024,0.0100,0.001000,0.2000,9,0,0,0,mlp,1,0.3705,0.4541,1.79,45.14,local_w,sub_cs,1.0,0.5,0.9,20,0.005041,0.0000,0.0000,0.9453,0.0330,0.9716,0.0150
2025-03-28 14:33:55,4,acmsmn,texas,0.0,2,2,1024,0.0100,0.001000,0.2000,9,0,0,0,mlp,1,0.4607,0.4610,2.23,45.13,local_w,sub_cs,1.0,0.5,0.9,20,0.005120,0.0000,0.0000,0.9400,0.0309,0.9688,0.0145
2025-03-28 14:33:59,5,acmsmn,texas,0.0,2,2,1024,0.0100,0.001000,0.2000,9,0,0,0,mlp,1,0.5541,0.4528,2.68,45.15,local_w,sub_cs,1.0,0.5,0.9,20,0.005094,0.0000,0.0000,0.9407,0.0277,0.9693,0.0133
2025-03-28 14:34:04,6,acmsmn,texas,0.0,2,2,1024,0.0100,0.001000,0.2000,9,0,0,0,mlp,1,0.6459,0.4233,3.13,45.12,local_w,sub_cs,1.0,0.5,0.9,20,0.005039,0.0000,0.0000,0.9435,0.0263,0.9707,0.0128
2025-03-28 14:34:08,7,acmsmn,texas,0.0,2,2,1024,0.0100,0.001000,0.2000,9,0,0,0,mlp,1,0.7443,0.3731,3.57,45.08,local_w,sub_cs,1.0,0.5,0.9,20,0.004994,0.0000,0.0000,0.9404,0.0259,0.9691,0.0127
2025-03-28 14:34:13,8,acmsmn,texas,0.0,2,2,1024,0.0100,0.001000,0.2000,9,0,0,0,mlp,1,0.8328,0.2792,4.02,45.06,local_w,sub_cs,1.0,0.5,0.9,20,0.004955,0.0000,0.0000,0.9385,0.0249,0.9681,0.0123
2025-03-28 14:34:17,9,acmsmn,texas,0.0,2,2,1024,0.0100,0.001000,0.2000,9,0,0,0,mlp,1,0.9262,0.0296,4.46,45.03,local_w,sub_cs,1.0,0.5,0.9,20,0.004930,0.0000,0.0000,0.9358,0.0250,0.9667,0.0125
2025-03-28 13:25:12,1,acmsmn,wisconsin,1,2,2,1024,0.0100,0.001000,0.2000,9,0,0,0,mlp,1,0.1788,0.3576,1.18,59.67,local_w,sub_cs,1.0,0.5,0.9,20,0.005017,0.0000,0.0000,0.9105,0.0149,0.9531,0.0057
2025-03-28 13:25:18,2,acmsmn,wisconsin,1,2,2,1024,0.0100,0.001000,0.2000,9,0,0,0,mlp,1,0.2687,0.4106,1.77,59.69,local_w,sub_cs,1.0,0.5,0.9,20,0.005059,0.0000,0.0000,0.9319,0.0385,0.9645,0.0167
2025-03-28 13:25:24,3,acmsmn,wisconsin,1,2,2,1024,0.0100,0.001000,0.2000,9,0,0,0,mlp,1,0.3650,0.4475,2.37,59.73,local_w,sub_cs,1.0,0.5,0.9,20,0.004961,0.0000,0.0000,0.9421,0.0374,0.9699,0.0172
2025-03-28 13:25:30,4,acmsmn,wisconsin,1,2,2,1024,0.0100,0.001000,0.2000,9,0,0,0,mlp,1,0.4588,0.4592,2.96,59.72,local_w,sub_cs,1.0,0.5,0.9,20,0.004886,0.0000,0.0000,0.9429,0.0325,0.9704,0.0155
2025-03-28 13:25:36,5,acmsmn,wisconsin,1,2,2,1024,0.0100,0.001000,0.2000,9,0,0,0,mlp,1,0.5550,0.4538,3.54,59.67,local_w,sub_cs,1.0,0.5,0.9,20,0.004951,0.0000,0.0000,0.9488,0.0324,0.9735,0.0157
2025-03-28 13:25:42,6,acmsmn,wisconsin,1,2,2,1024,0.0100,0.001000,0.2000,9,0,0,0,mlp,1,0.6512,0.4272,4.14,59.68,local_w,sub_cs,1.0,0.5,0.9,20,0.004906,0.0000,0.0000,0.9507,0.0300,0.9745,0.0147
