Timestamp,Run Number,Model,Dataset,Variant,Init Layers X,Structure Info,Hidden,Learning Rate,Weight Decay,Dropout,Layers,Test Mean,Test Std,Runtime Average Time,Epoch Average Time
2024-10-11 04:18:20,9,acmgcnp,cornell,0.0,1,0,256,0.0100,0.000500,0.2000,1,0.8607,0.0488,0.89,9.03
2024-10-11 04:18:29,0,acmgcnp,wisconsin,0.0,1,0,256,0.0100,0.000500,0.2000,1,0.0938,0.2812,0.13,13.40
2024-10-11 04:18:30,1,acmgcnp,wisconsin,0.0,1,0,256,0.0100,0.000500,0.2000,1,0.1862,0.3725,0.21,10.75
2024-10-11 04:18:31,2,acmgcnp,wisconsin,0.0,1,0,256,0.0100,0.000500,0.2000,1,0.2787,0.4258,0.31,10.28
2024-10-11 04:18:32,3,acmgcnp,wisconsin,0.0,1,0,256,0.0100,0.000500,0.2000,1,0.3675,0.4502,0.40,10.10
2024-10-11 04:18:33,4,acmgcnp,wisconsin,0.0,1,0,256,0.0100,0.000500,0.2000,1,0.4550,0.4553,0.48,9.76
2024-10-11 04:18:34,5,acmgcnp,wisconsin,0.0,1,0,256,0.0100,0.000500,0.2000,1,0.5463,0.4463,0.60,10.04
2024-10-11 04:18:35,6,acmgcnp,wisconsin,0.0,1,0,256,0.0100,0.000500,0.2000,1,0.6362,0.4169,0.71,10.24
2024-10-11 04:18:36,7,acmgcnp,wisconsin,0.0,1,0,256,0.0100,0.000500,0.2000,1,0.7275,0.3642,0.83,10.43
2024-10-11 04:18:37,8,acmgcnp,wisconsin,0.0,1,0,256,0.0100,0.000500,0.2000,1,0.8225,0.2750,0.94,10.50
2024-10-11 04:18:39,9,acmgcnp,wisconsin,0.0,1,0,256,0.0100,0.000500,0.2000,1,0.9050,0.0341,1.05,10.57
2024-10-11 04:18:48,0,acmgcnp,texas,0.0,1,0,256,0.0100,0.000500,0.2000,1,0.0918,0.2754,0.11,10.80
2024-10-11 04:18:50,1,acmgcnp,texas,0.0,1,0,256,0.0100,0.000500,0.2000,1,0.1820,0.3640,0.22,11.20
2024-10-11 04:18:51,2,acmgcnp,texas,0.0,1,0,256,0.0100,0.000500,0.2000,1,0.2770,0.4233,0.33,11.22
2024-10-11 04:18:52,3,acmgcnp,texas,0.0,1,0,256,0.0100,0.000500,0.2000,1,0.3656,0.4480,0.42,10.58
2024-10-11 04:18:52,4,acmgcnp,texas,0.0,1,0,256,0.0100,0.000500,0.2000,1,0.4508,0.4514,0.50,10.09
2024-10-11 04:18:53,5,acmgcnp,texas,0.0,1,0,256,0.0100,0.000500,0.2000,1,0.5377,0.4397,0.59,9.87
2024-10-11 04:18:54,6,acmgcnp,texas,0.0,1,0,256,0.0100,0.000500,0.2000,1,0.6311,0.4141,0.69,9.95
2024-10-11 04:18:55,7,acmgcnp,texas,0.0,1,0,256,0.0100,0.000500,0.2000,1,0.7197,0.3609,0.78,9.87
2024-10-11 04:18:56,8,acmgcnp,texas,0.0,1,0,256,0.0100,0.000500,0.2000,1,0.8115,0.2720,0.89,10.00
2024-10-11 04:18:57,9,acmgcnp,texas,0.0,1,0,256,0.0100,0.000500,0.2000,1,0.9016,0.0284,0.97,9.83
